"","newx","mle"
"850",1.01394712492894,0.251948929804066
"851",1.02319826249945,0.248416935235833
"852",1.03244940006995,0.244934454613303
"853",1.04170053764046,0.241500793815696
"854",1.05095167521096,0.2381152684529
"855",1.06020281278147,0.234777203729057
"856",1.06945395035198,0.231485934308064
"857",1.07870508792248,0.228240804180962
"858",1.08795622549299,0.225041166535177
"859",1.09720736306349,0.221886383625604
"860",1.106458500634,0.21877582664749
"861",1.1157096382045,0.215708875611101
"862",1.12496077577501,0.212684919218151
"863",1.13421191334551,0.209703354739954
"864",1.14346305091602,0.206763587897294
"865",1.15271418848653,0.203865032741971
"866",1.16196532605703,0.201007111540015
"867",1.17121646362754,0.198189254656528
"868",1.18046760119804,0.195410900442151
"869",1.18971873876855,0.192671495121113
"870",1.19896987633905,0.189970492680855
"871",1.20822101390956,0.187307354763202
"872",1.21747215148006,0.184681550557055
"873",1.22672328905057,0.182092556692594
"874",1.23597442662108,0.179539857136958
"875",1.24522556419158,0.177022943091392
"876",1.25447670176209,0.174541312889837
"877",1.26372783933259,0.172094471898932
"878",1.2729789769031,0.169681932419433
"879",1.2822301144736,0.167303213588998
"880",1.29148125204411,0.16495784128635
"881",1.30073238961461,0.16264534803677
"882",1.30998352718512,0.160365272918924
"883",1.31923466475563,0.158117161472992
"884",1.32848580232613,0.155900565610088
"885",1.33773693989664,0.153715043522943
"886",1.34698807746714,0.151560159597852
"887",1.35623921503765,0.149435484327842
"888",1.36549035260815,0.147340594227068
"889",1.37474149017866,0.145275071746401
"890",1.38399262774916,0.143238505190207
"891",1.39324376531967,0.141230488634284
"892",1.40249490289018,0.139250621844958
"893",1.41174604046068,0.137298510199309
"894",1.42099717803119,0.135373764606511
"895",1.43024831560169,0.133476001430286
"896",1.4394994531722,0.131604842412434
"897",1.4487505907427,0.129759914597438
"898",1.45800172831321,0.127940850258134
"899",1.46725286588371,0.126147286822408
"900",1.47650400345422,0.124378866800936
"901",1.48575514102473,0.122635237715924
"902",1.49500627859523,0.120916052030859
"903",1.50425741616574,0.119220967081234
"904",1.51350855373624,0.117549645006249
"905",1.52275969130675,0.115901752681472
"906",1.53201082887725,0.114276961652441
"907",1.54126196644776,0.112674948069194
"908",1.55051310401826,0.111095392621724
"909",1.55976424158877,0.109537980476331
"910",1.56901537915928,0.108002401212873
"911",1.57826651672978,0.106488348762892
"912",1.58751765430029,0.10499552134861
"913",1.59676879187079,0.103523621422778
"914",1.6060199294413,0.102072355609371
"915",1.6152710670118,0.100641434645113
"916",1.62452220458231,0.0992305733218194
"917",1.63377334215281,0.0978394904295529
"918",1.64302447972332,0.0964679087005708
"919",1.65227561729383,0.095115554754062
"920",1.66152675486433,0.0937821590416569
"921",1.67077789243484,0.0924674557937015
"922",1.68002903000534,0.091171182966285
"923",1.68928016757585,0.0898930821890096
"924",1.69853130514635,0.0886328987134926
"925",1.70778244271686,0.0873903813625904
"926",1.71703358028737,0.0861652824803348
"927",1.72628471785787,0.0849573578825702
"928",1.73553585542838,0.0837663668082838
"929",1.74478699299888,0.0825920718716173
"930",1.75403813056939,0.0814342390145517
"931",1.76328926813989,0.0802926374602556
"932",1.7725404057104,0.0791670396670867
"933",1.7817915432809,0.0780572212832394
"934",1.79104268085141,0.0769629611020267
"935",1.80029381842192,0.0758840410177903
"936",1.80954495599242,0.074820245982428
"937",1.81879609356293,0.073771363962531
"938",1.82804723113343,0.0727371858971214
"939",1.83729836870394,0.071717505655983
"940",1.84654950627444,0.0707121199985756
"941",1.85580064384495,0.0697208285335259
"942",1.86505178141545,0.0687434336786851
"943",1.87430291898596,0.0677797406217485
"944",1.88355405655647,0.0668295572814247
"945",1.89280519412697,0.0658926942691509
"946",1.90205633169748,0.0649689648513444
"947",1.91130746926798,0.0640581849121833
"948",1.92055860683849,0.0631601729169085
"949",1.92980974440899,0.0622747498756412
"950",1.9390608819795,0.0614017393077064
"951",1.94831201955,0.0605409672064575
"952",1.95756315712051,0.0596922620045934
"953",1.96681429469101,0.0588554545399628
"954",1.97606543226152,0.0580303780218459
"955",1.98531656983203,0.057216867997711
"956",1.99456770740253,0.0564147623204359
"957",2.00381884497304,0.0556239011159892
"958",2.01306998254354,0.0548441267515638
"959",2.02232112011405,0.0540752838041593
"960",2.03157225768455,0.0533172190296017
"961",2.04082339525506,0.0525697813320005
"962",2.05007453282557,0.0518328217336318
"963",2.05932567039607,0.0511061933452448
"964",2.06857680796658,0.0503897513367837
"965",2.07782794553708,0.0496833529085207
"966",2.08707908310759,0.0489868572625937
"967",2.09633022067809,0.0483001255749425
"968",2.1055813582486,0.0476230209676384
"969",2.1148324958191,0.0469554084816027
"970",2.12408363338961,0.0462971550497062
"971",2.13333477096011,0.0456481294702471
"972",2.14258590853062,0.0450082023807996
"973",2.15183704610113,0.0443772462324305
"974",2.16108818367163,0.0437551352642753
"975",2.17033932124214,0.0431417454784727
"976",2.17959045881264,0.0425369546154491
"977",2.18884159638315,0.0419406421295506
"978",2.19809273395365,0.0413526891650154
"979",2.20734387152416,0.0407729785322842
"980",2.21659500909467,0.0402013946846422
"981",2.22584614666517,0.0396378236951883
"982",2.23509728423568,0.0390821532341276
"983",2.24434842180618,0.0385342725463821
"984",2.25359955937669,0.0379940724295153
"985",2.26285069694719,0.0374614452119659
"986",2.2721018345177,0.0369362847315871
"987",2.2813529720882,0.0364184863144868
"988",2.29060410965871,0.0359079467541638
"989",2.29985524722922,0.035404564290937
"990",2.30910638479972,0.0349082385916635
"991",2.31835752237023,0.0344188707297391
"992",2.32760865994073,0.033936363165382
"993",2.33685979751124,0.0334606197261901
"994",2.34611093508174,0.0329915455879728
"995",2.35536207265225,0.0325290472558507
"996",2.36461321022275,0.0320730325456204
"997",2.37386434779326,0.0316234105653802
"998",2.38311548536377,0.0311800916974145
"999",2.39236662293427,0.0307429875803305
"1000",2.40161776050478,0.0303120110914467
"1001",2.40161776060478,0
"1002",2.40482093142521,0
"1003",2.40802410224564,0
"1004",2.41122727306607,0
"1005",2.4144304438865,0
"1006",2.41763361470693,0
"1007",2.42083678552736,0
"1008",2.4240399563478,0
"1009",2.42724312716823,0
"1010",2.43044629798866,0
"1011",2.43364946880909,0
"1012",2.43685263962952,0
"1013",2.44005581044995,0
"1014",2.44325898127038,0
"1015",2.44646215209081,0
"1016",2.44966532291125,0
"1017",2.45286849373168,0
"1018",2.45607166455211,0
"1019",2.45927483537254,0
"1020",2.46247800619297,0
"1021",2.4656811770134,0
"1022",2.46888434783383,0
"1023",2.47208751865427,0
"1024",2.4752906894747,0
"1025",2.47849386029513,0
"1026",2.48169703111556,0
"1027",2.48490020193599,0
"1028",2.48810337275642,0
"1029",2.49130654357685,0
"1030",2.49450971439728,0
"1031",2.49771288521772,0
"1032",2.50091605603815,0
"1033",2.50411922685858,0
"1034",2.50732239767901,0
"1035",2.51052556849944,0
"1036",2.51372873931987,0
"1037",2.5169319101403,0
"1038",2.52013508096073,0
"1039",2.52333825178117,0
"1040",2.5265414226016,0
"1041",2.52974459342203,0
"1042",2.53294776424246,0
"1043",2.53615093506289,0
"1044",2.53935410588332,0
"1045",2.54255727670375,0
"1046",2.54576044752419,0
"1047",2.54896361834462,0
"1048",2.55216678916505,0
"1049",2.55536995998548,0
"1050",2.55857313080591,0
"1051",2.56177630162634,0
"1052",2.56497947244677,0
"1053",2.5681826432672,0
"1054",2.57138581408764,0
"1055",2.57458898490807,0
"1056",2.5777921557285,0
"1057",2.58099532654893,0
"1058",2.58419849736936,0
"1059",2.58740166818979,0
"1060",2.59060483901022,0
"1061",2.59380800983066,0
"1062",2.59701118065109,0
"1063",2.60021435147152,0
"1064",2.60341752229195,0
"1065",2.60662069311238,0
"1066",2.60982386393281,0
"1067",2.61302703475324,0
"1068",2.61623020557367,0
"1069",2.61943337639411,0
"1070",2.62263654721454,0
"1071",2.62583971803497,0
"1072",2.6290428888554,0
"1073",2.63224605967583,0
"1074",2.63544923049626,0
"1075",2.63865240131669,0
"1076",2.64185557213712,0
"1077",2.64505874295756,0
"1078",2.64826191377799,0
"1079",2.65146508459842,0
"1080",2.65466825541885,0
"1081",2.65787142623928,0
"1082",2.66107459705971,0
"1083",2.66427776788014,0
"1084",2.66748093870057,0
"1085",2.67068410952101,0
"1086",2.67388728034144,0
"1087",2.67709045116187,0
"1088",2.6802936219823,0
"1089",2.68349679280273,0
"1090",2.68669996362316,0
"1091",2.68990313444359,0
"1092",2.69310630526403,0
"1093",2.69630947608446,0
"1094",2.69951264690489,0
"1095",2.70271581772532,0
"1096",2.70591898854575,0
"1097",2.70912215936618,0
"1098",2.71232533018661,0
"1099",2.71552850100704,0
"1100",2.71873167182748,0
"1101",2.72193484264791,0
"1102",2.72513801346834,0
"1103",2.72834118428877,0
"1104",2.7315443551092,0
"1105",2.73474752592963,0
"1106",2.73795069675006,0
"1107",2.7411538675705,0
"1108",2.74435703839093,0
"1109",2.74756020921136,0
"1110",2.75076338003179,0
"1111",2.75396655085222,0
"1112",2.75716972167265,0
"1113",2.76037289249308,0
"1114",2.76357606331351,0
"1115",2.76677923413395,0
"1116",2.76998240495438,0
"1117",2.77318557577481,0
"1118",2.77638874659524,0
"1119",2.77959191741567,0
"1120",2.7827950882361,0
"1121",2.78599825905653,0
"1122",2.78920142987696,0
"1123",2.7924046006974,0
"1124",2.79560777151783,0
"1125",2.79881094233826,0
"1126",2.80201411315869,0
"1127",2.80521728397912,0
"1128",2.80842045479955,0
"1129",2.81162362561998,0
"1130",2.81482679644042,0
"1131",2.81802996726085,0
"1132",2.82123313808128,0
"1133",2.82443630890171,0
"1134",2.82763947972214,0
"1135",2.83084265054257,0
"1136",2.834045821363,0
"1137",2.83724899218343,0
"1138",2.84045216300387,0
"1139",2.8436553338243,0
"1140",2.84685850464473,0
"1141",2.85006167546516,0
"1142",2.85326484628559,0
"1143",2.85646801710602,0
"1144",2.85967118792645,0
"1145",2.86287435874689,0
"1146",2.86607752956732,0
"1147",2.86928070038775,0
"1148",2.87248387120818,0
"1149",2.87568704202861,0
"1150",2.87889021284904,0
"1151",2.88209338366947,0
"1152",2.8852965544899,0
"1153",2.88849972531034,0
"1154",2.89170289613077,0
"1155",2.8949060669512,0
"1156",2.89810923777163,0
"1157",2.90131240859206,0
"1158",2.90451557941249,0
"1159",2.90771875023292,0
"1160",2.91092192105335,0
"1161",2.91412509187379,0
"1162",2.91732826269422,0
"1163",2.92053143351465,0
"1164",2.92373460433508,0
"1165",2.92693777515551,0
"1166",2.93014094597594,0
"1167",2.93334411679637,0
"1168",2.93654728761681,0
"1169",2.93975045843724,0
"1170",2.94295362925767,0
"1171",2.9461568000781,0
"1172",2.94935997089853,0
"1173",2.95256314171896,0
"1174",2.95576631253939,0
"1175",2.95896948335982,0
"1176",2.96217265418026,0
"1177",2.96537582500069,0
"1178",2.96857899582112,0
"1179",2.97178216664155,0
"1180",2.97498533746198,0
"1181",2.97818850828241,0
"1182",2.98139167910284,0
"1183",2.98459484992327,0
"1184",2.98779802074371,0
"1185",2.99100119156414,0
"1186",2.99420436238457,0
"1187",2.997407533205,0
"1188",3.00061070402543,0
"1189",3.00381387484586,0
"1190",3.00701704566629,0
"1191",3.01022021648673,0
"1192",3.01342338730716,0
"1193",3.01662655812759,0
"1194",3.01982972894802,0
"1195",3.02303289976845,0
"1196",3.02623607058888,0
"1197",3.02943924140931,0
"1198",3.03264241222974,0
"1199",3.03584558305018,0
"1200",3.03904875387061,0
"1201",3.04225192469104,0
"1202",3.04545509551147,0
"1203",3.0486582663319,0
"1204",3.05186143715233,0
"1205",3.05506460797276,0
"1206",3.0582677787932,0
"1207",3.06147094961363,0
"1208",3.06467412043406,0
"1209",3.06787729125449,0
"1210",3.07108046207492,0
"1211",3.07428363289535,0
"1212",3.07748680371578,0
"1213",3.08068997453621,0
"1214",3.08389314535665,0
"1215",3.08709631617708,0
"1216",3.09029948699751,0
"1217",3.09350265781794,0
"1218",3.09670582863837,0
"1219",3.0999089994588,0
"1220",3.10311217027923,0
"1221",3.10631534109966,0
"1222",3.1095185119201,0
"1223",3.11272168274053,0
"1224",3.11592485356096,0
"1225",3.11912802438139,0
"1226",3.12233119520182,0
"1227",3.12553436602225,0
"1228",3.12873753684268,0
"1229",3.13194070766311,0
"1230",3.13514387848355,0
"1231",3.13834704930398,0
"1232",3.14155022012441,0
"1233",3.14475339094484,0
"1234",3.14795656176527,0
"1235",3.1511597325857,0
"1236",3.15436290340613,0
"1237",3.15756607422657,0
"1238",3.160769245047,0
"1239",3.16397241586743,0
"1240",3.16717558668786,0
"1241",3.17037875750829,0
"1242",3.17358192832872,0
"1243",3.17678509914915,0
"1244",3.17998826996958,0
"1245",3.18319144079002,0
"1246",3.18639461161045,0
"1247",3.18959778243088,0
"1248",3.19280095325131,0
"1249",3.19600412407174,0
"1250",3.19920729489217,0
"1251",3.2024104657126,0
"1252",3.20561363653304,0
"1253",3.20881680735347,0
"1254",3.2120199781739,0
"1255",3.21522314899433,0
"1256",3.21842631981476,0
"1257",3.22162949063519,0
"1258",3.22483266145562,0
"1259",3.22803583227605,0
"1260",3.23123900309649,0
"1261",3.23444217391692,0
"1262",3.23764534473735,0
"1263",3.24084851555778,0
"1264",3.24405168637821,0
"1265",3.24725485719864,0
"1266",3.25045802801907,0
"1267",3.2536611988395,0
"1268",3.25686436965994,0
"1269",3.26006754048037,0
"1270",3.2632707113008,0
"1271",3.26647388212123,0
"1272",3.26967705294166,0
"1273",3.27288022376209,0
"1274",3.27608339458252,0
"1275",3.27928656540296,0
"1276",3.28248973622339,0
"1277",3.28569290704382,0
"1278",3.28889607786425,0
"1279",3.29209924868468,0
"1280",3.29530241950511,0
"1281",3.29850559032554,0
"1282",3.30170876114597,0
"1283",3.30491193196641,0
"1284",3.30811510278684,0
"1285",3.31131827360727,0
"1286",3.3145214444277,0
"1287",3.31772461524813,0
"1288",3.32092778606856,0
"1289",3.32413095688899,0
"1290",3.32733412770942,0
"1291",3.33053729852986,0
"1292",3.33374046935029,0
"1293",3.33694364017072,0
"1294",3.34014681099115,0
"1295",3.34334998181158,0
"1296",3.34655315263201,0
"1297",3.34975632345244,0
"1298",3.35295949427288,0
"1299",3.35616266509331,0
"1300",3.35936583591374,0
"1301",3.36256900673417,0
"1302",3.3657721775546,0
"1303",3.36897534837503,0
"1304",3.37217851919546,0
"1305",3.37538169001589,0
"1306",3.37858486083633,0
"1307",3.38178803165676,0
"1308",3.38499120247719,0
"1309",3.38819437329762,0
"1310",3.39139754411805,0
"1311",3.39460071493848,0
"1312",3.39780388575891,0
"1313",3.40100705657935,0
"1314",3.40421022739978,0
"1315",3.40741339822021,0
"1316",3.41061656904064,0
"1317",3.41381973986107,0
"1318",3.4170229106815,0
"1319",3.42022608150193,0
"1320",3.42342925232236,0
"1321",3.4266324231428,0
"1322",3.42983559396323,0
"1323",3.43303876478366,0
"1324",3.43624193560409,0
"1325",3.43944510642452,0
"1326",3.44264827724495,0
"1327",3.44585144806538,0
"1328",3.44905461888581,0
"1329",3.45225778970625,0
"1330",3.45546096052668,0
"1331",3.45866413134711,0
"1332",3.46186730216754,0
"1333",3.46507047298797,0
"1334",3.4682736438084,0
"1335",3.47147681462883,0
"1336",3.47467998544927,0
"1337",3.4778831562697,0
"1338",3.48108632709013,0
"1339",3.48428949791056,0
"1340",3.48749266873099,0
"1341",3.49069583955142,0
"1342",3.49389901037185,0
"1343",3.49710218119228,0
"1344",3.50030535201272,0
"1345",3.50350852283315,0
"1346",3.50671169365358,0
"1347",3.50991486447401,0
"1348",3.51311803529444,0
"1349",3.51632120611487,0
"1350",3.5195243769353,0
"1351",3.52272754775573,0
"1352",3.52593071857617,0
"1353",3.5291338893966,0
"1354",3.53233706021703,0
"1355",3.53554023103746,0
"1356",3.53874340185789,0
"1357",3.54194657267832,0
"1358",3.54514974349875,0
"1359",3.54835291431919,0
"1360",3.55155608513962,0
"1361",3.55475925596005,0
"1362",3.55796242678048,0
"1363",3.56116559760091,0
"1364",3.56436876842134,0
"1365",3.56757193924177,0
"1366",3.5707751100622,0
"1367",3.57397828088264,0
"1368",3.57718145170307,0
"1369",3.5803846225235,0
"1370",3.58358779334393,0
"1371",3.58679096416436,0
"1372",3.58999413498479,0
"1373",3.59319730580522,0
"1374",3.59640047662565,0
"1375",3.59960364744609,0
"1376",3.60280681826652,0
"1377",3.60600998908695,0
"1378",3.60921315990738,0
"1379",3.61241633072781,0
"1380",3.61561950154824,0
"1381",3.61882267236867,0
"1382",3.62202584318911,0
"1383",3.62522901400954,0
"1384",3.62843218482997,0
"1385",3.6316353556504,0
"1386",3.63483852647083,0
"1387",3.63804169729126,0
"1388",3.64124486811169,0
"1389",3.64444803893212,0
"1390",3.64765120975256,0
"1391",3.65085438057299,0
"1392",3.65405755139342,0
"1393",3.65726072221385,0
"1394",3.66046389303428,0
"1395",3.66366706385471,0
"1396",3.66687023467514,0
"1397",3.67007340549558,0
"1398",3.67327657631601,0
"1399",3.67647974713644,0
"1400",3.67968291795687,0
"1401",3.6828860887773,0
"1402",3.68608925959773,0
"1403",3.68929243041816,0
"1404",3.69249560123859,0
"1405",3.69569877205903,0
"1406",3.69890194287946,0
"1407",3.70210511369989,0
"1408",3.70530828452032,0
"1409",3.70851145534075,0
"1410",3.71171462616118,0
"1411",3.71491779698161,0
"1412",3.71812096780204,0
"1413",3.72132413862248,0
"1414",3.72452730944291,0
"1415",3.72773048026334,0
"1416",3.73093365108377,0
"1417",3.7341368219042,0
"1418",3.73733999272463,0
"1419",3.74054316354506,0
"1420",3.7437463343655,0
"1421",3.74694950518593,0
"1422",3.75015267600636,0
"1423",3.75335584682679,0
"1424",3.75655901764722,0
"1425",3.75976218846765,0
"1426",3.76296535928808,0
"1427",3.76616853010851,0
"1428",3.76937170092895,0
"1429",3.77257487174938,0
"1430",3.77577804256981,0
"1431",3.77898121339024,0
"1432",3.78218438421067,0
"1433",3.7853875550311,0
"1434",3.78859072585153,0
"1435",3.79179389667196,0
"1436",3.7949970674924,0
"1437",3.79820023831283,0
"1438",3.80140340913326,0
"1439",3.80460657995369,0
"1440",3.80780975077412,0
"1441",3.81101292159455,0
"1442",3.81421609241498,0
"1443",3.81741926323542,0
"1444",3.82062243405585,0
"1445",3.82382560487628,0
"1446",3.82702877569671,0
"1447",3.83023194651714,0
"1448",3.83343511733757,0
"1449",3.836638288158,0
"1450",3.83984145897843,0
"1451",3.84304462979887,0
"1452",3.8462478006193,0
"1453",3.84945097143973,0
"1454",3.85265414226016,0
"1455",3.85585731308059,0
"1456",3.85906048390102,0
"1457",3.86226365472145,0
"1458",3.86546682554189,0
"1459",3.86866999636232,0
"1460",3.87187316718275,0
"1461",3.87507633800318,0
"1462",3.87827950882361,0
"1463",3.88148267964404,0
"1464",3.88468585046447,0
"1465",3.8878890212849,0
"1466",3.89109219210534,0
"1467",3.89429536292577,0
"1468",3.8974985337462,0
"1469",3.90070170456663,0
"1470",3.90390487538706,0
"1471",3.90710804620749,0
"1472",3.91031121702792,0
"1473",3.91351438784835,0
"1474",3.91671755866879,0
"1475",3.91992072948922,0
"1476",3.92312390030965,0
"1477",3.92632707113008,0
"1478",3.92953024195051,0
"1479",3.93273341277094,0
"1480",3.93593658359137,0
"1481",3.9391397544118,0
"1482",3.94234292523224,0
"1483",3.94554609605267,0
"1484",3.9487492668731,0
"1485",3.95195243769353,0
"1486",3.95515560851396,0
"1487",3.95835877933439,0
"1488",3.96156195015482,0
"1489",3.96476512097526,0
"1490",3.96796829179569,0
"1491",3.97117146261612,0
"1492",3.97437463343655,0
"1493",3.97757780425698,0
"1494",3.98078097507741,0
"1495",3.98398414589784,0
"1496",3.98718731671827,0
"1497",3.99039048753871,0
"1498",3.99359365835914,0
"1499",3.99679682917957,0
"1500",4,0
